ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
nocompile_b,5000,0,0.012771825396825396,-0.012771825396825396,0.0,-0.6601908893016105,0.7483572137622929,model,BT,0.09273028696534232,3.8091808313487716,0.07163271508024409,1.064835362787564
nocompile_b,5000,1,0.008813492063492065,-0.008813492063492065,0.006,0.4050776416481055,0.9645906391009371,model,BT,0.09763940137201266,2.0358200071857775,0.3099930037487679,2.0035391280376276
nocompile_b,5000,2,-0.04282539682539682,0.04282539682539682,0.118,1.5119727384210806,1.0076983129081836,model,BT,0.09518003919237945,2.2374004087693584,0.3381954596417248,2.3575726990416523
nocompile_b,5000,3,-0.04602777777777778,0.04602777777777778,0.166,-0.2803786675074868,1.080005250584418,model,BT,0.09634004628155328,2.8721590827356054,0.21642355522795723,1.662939120104182
nocompile_b,5000,4,-0.008599206349206348,0.008599206349206348,0.018,0.6943297025961322,1.0642031279871753,model,BT,0.09537651684222792,2.5916159362597324,0.2623069084371782,1.9515176415168087
nocompile_b,5000,5,-0.1353234126984127,0.1353234126984127,0.096,-0.4050431740521569,1.0866359262889258,model,BT,0.09336647329521594,3.2502247775459034,0.18593088811477992,1.6951963245631596
nocompile_b,5000,6,0.22352182539682536,-0.22352182539682536,0.206,-0.5493754901947153,1.0512567378800208,model,BT,0.09590053676737458,3.1057966055374937,0.17376724039817207,1.43115855218791
nocompile_b,5000,7,0.11013492063492063,-0.11013492063492063,0.012,-0.7163918616093488,0.80027956547684,model,BT,0.09379640282445122,3.732049620998689,0.08157013045742642,1.088698384627665
nocompile_b,5000,0,0.0028670634920634915,-0.0028670634920634915,0.0,0.057330027206043695,0.43325331407102785,physical,B,0.09991627321395369,3.913066012467064,0.050951066919794244,0.7504634537674599
nocompile_b,5000,1,0.029577380952380952,-0.029577380952380952,0.006,0.2482295425277292,0.7461866634824914,physical,B,0.3783375186578636,2.063043393571417,0.30378580362066393,1.768411823170961
nocompile_b,5000,2,0.3054920634920635,-0.3054920634920635,0.212,0.5622664468474443,0.6758989127651988,physical,B,0.5872144310029123,2.282949549073657,0.3192754684250183,2.1209246823133934
nocompile_b,5000,3,0.03342063492063492,-0.03342063492063492,0.03,-0.43701154250198226,0.740780050756363,physical,B,0.5439689715982075,2.9367923747343685,0.20005010497558393,1.1355329178511948
nocompile_b,5000,4,0.09085714285714286,-0.09085714285714286,0.022,0.0915411174049735,0.7368462213991877,physical,B,0.5703961759603912,2.6518740783968413,0.2431014248296204,1.5507982828516236
nocompile_b,5000,5,0.01233928571428572,-0.01233928571428572,0.002,-0.04477400000648917,0.6461680973504691,physical,B,0.40602380187852616,3.3385162347442385,0.16600577800707883,1.0492084313015935
nocompile_b,5000,6,0.0821984126984127,-0.0821984126984127,0.03,-0.3938127320791036,0.7168492621593696,physical,B,0.408024587449203,3.1931892847428616,0.15181570315745466,0.9222234033667049
nocompile_b,5000,7,-0.044115079365079364,0.044115079365079364,0.0,-0.08376885939861542,0.42873932556396654,physical,B,0.13723628279975675,3.8539691875982918,0.059385416120438406,0.6918788762156926
nocompile_b,5000,0,0.012771825396825396,-0.012771825396825396,0.0,-0.6601908893016106,0.7483572137622929,physical,BT,0.09991627321395369,3.8091808313487716,0.07163271508024409,1.064835362787564
nocompile_b,5000,1,0.008813492063492065,-0.008813492063492065,0.006,0.40507764164810556,0.964590639100937,physical,BT,0.3783375186578636,2.035820007185778,0.3099930037487679,2.0035391280376276
nocompile_b,5000,2,-0.04282539682539682,0.04282539682539682,0.118,1.5119727384210806,1.0076983129081833,physical,BT,0.5872144310029123,2.2374004087693584,0.3381954596417248,2.3575726990416523
nocompile_b,5000,3,-0.04602777777777778,0.04602777777777778,0.166,-0.2803786675074868,1.080005250584418,physical,BT,0.5439689715982075,2.8721590827356054,0.21642355522795723,1.662939120104182
nocompile_b,5000,4,-0.008599206349206348,0.008599206349206348,0.018,0.6943297025961322,1.064203127987175,physical,BT,0.5703961759603912,2.591615936259732,0.2623069084371782,1.9515176415168085
nocompile_b,5000,5,-0.1353234126984127,0.1353234126984127,0.096,-0.40504317405215695,1.0866359262889258,physical,BT,0.40602380187852616,3.250224777545904,0.18593088811477992,1.6951963245631596
nocompile_b,5000,6,0.22352182539682536,-0.22352182539682536,0.206,-0.5493754901947154,1.0512567378800208,physical,BT,0.408024587449203,3.1057966055374937,0.1737672403981721,1.4311585521879098
nocompile_b,5000,7,0.11013492063492063,-0.11013492063492063,0.012,-0.7163918616093489,0.80027956547684,physical,BT,0.13723628279975675,3.732049620998689,0.0815701304574264,1.088698384627665
